Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
2023-11-01,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,9971,1276,3182,0,0,0,4288,0,154,0,0,0,352,322,3914,896,0,1301
2023-11-01,Y02676,NHS ENGLAND SOUTH EAST ,BRIGHTON STATION HEALTH CENTRE,0,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,AXG,NHS ENGLAND SOUTH WEST ,WILTSHIRE HEALTH & CARE,0,0,2012,0,0,67,0,0,23,0,0,2,0,0,0,0,0,0
2023-11-01,C82038,NHS ENGLAND MIDLANDS ,LATHAM HOUSE MEDICAL PRACTICE,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,NR3,NHS ENGLAND MIDLANDS ,NOTTINGHAM CITYCARE PARTNERSHIP,0,0,5085,0,0,268,0,0,1288,0,0,2,0,0,0,0,0,0
2023-11-01,RBQ,NHS ENGLAND NORTH WEST ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166
2023-11-01,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,12899,0,4390,64,0,388,7091,0,735,29,0,42,450,864,3019,0,101,1403
2023-11-01,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,6786,0,672,66,0,0,2922,0,0,0,0,0,507,371,1825,0,0,655
2023-11-01,RL1,NHS ENGLAND MIDLANDS ,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
2023-11-01,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,5609,0,0,162,0,0,2493,0,0,51,0,0,401,249,1825,0,0,710
2023-11-01,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,10240,0,0,0,0,0,3812,0,0,0,0,0,805,326,3227,0,0,994
2023-11-01,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HUMBER TEACHING NHS FOUNDATION TRUST,0,0,923,0,0,29,0,0,6,0,0,0,0,0,0,0,0,0
2023-11-01,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,12074,0,5140,189,0,0,6451,0,15,71,0,0,1086,203,3439,0,0,1352
2023-11-01,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124
2023-11-01,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,7984,0,9782,248,0,171,3726,0,38,68,0,0,543,434,2466,0,0,1624
2023-11-01,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,5756,0,0,1757,0,0,0,0,0,1,0,0,0,0,0,0
2023-11-01,RYF,NHS ENGLAND SOUTH WEST ,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1450,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0
2023-11-01,Y02428,NHS ENGLAND EAST OF ENGLAND ,PUTNOE WALK IN CENTRE,0,0,2634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LOCAL CARE DIRECT,0,0,2136,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0,0,2198,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2023-11-01,NDA57,NHS ENGLAND SOUTH EAST ,HASLEMERE MINOR INJURIES UNIT,0,0,1273,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,NDJ,NHS ENGLAND SOUTH EAST ,FIRST COMMUNITY HEALTH AND CARE CIC,0,0,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0,0,3786,0,0,0,0,0,689,0,0,0,0,0,0,0,0,0
2023-11-01,NNF76,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE WILBERFORCE HEALTH CENTRE,0,0,2973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0,0,2421,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0
2023-11-01,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0,0,1388,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
2023-11-01,NNJ07,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0,0,5299,0,0,782,0,0,7,0,0,1,0,0,0,0,0,0
2023-11-01,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,224,0,0,1755,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0,0,91,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0,0,58,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0,0,875,0,0,1595,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0,0,66,0,0,321,0,0,0,0,0,1,0,0,0,0,0,0
2023-11-01,NTP11,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0,0,5008,0,0,0,0,0,499,0,0,0,0,0,0,0,0,0
2023-11-01,NTPAD,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,0,0,5000,0,0,300,0,0,180,0,0,7,0,0,0,0,0,0
2023-11-01,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6500,0,0,571,0,0,3039,0,0,224,0,0,582,44,2169,0,0,1059
2023-11-01,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4052,0,0,324,0,3284,1440,0,0,67,0,4,207,56,1732,0,0,583
2023-11-01,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,10087,374,8103,0,0,750,5845,0,310,0,0,3,881,882,4383,0,0,1582
2023-11-01,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,8275,0,0,0,0,0,3152,0,0,0,0,0,683,11,2529,0,4,1607
2023-11-01,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,22419,0,0,0,0,0,9301,0,0,0,0,0,2347,11,6405,0,0,299
2023-11-01,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,5708,0,10246,0,0,0,3153,0,491,0,0,0,412,730,2003,0,54,1173
2023-11-01,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,16733,226,7769,476,0,0,7769,0,1180,75,0,0,2040,1325,4938,0,0,2242
2023-11-01,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1253,0,0,143,0,0,147,0,0,0,0,0,0,0,87,0,27
2023-11-01,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10314,0,5239,674,0,344,5858,0,132,344,0,38,849,343,2209,0,17,353
2023-11-01,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,11391,0,3213,1004,0,59,5162,0,56,437,0,6,773,46,3810,0,0,2144
2023-11-01,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8839,0,2767,856,0,0,3612,0,0,178,0,0,533,653,2441,0,0,928
2023-11-01,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,12846,422,7286,554,0,284,7023,0,261,265,0,5,556,1181,5706,0,0,3046
2023-11-01,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,12851,0,6686,0,0,859,4262,0,366,0,0,0,1059,395,5820,0,0,880
2023-11-01,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,8486,0,1519,324,0,41,3817,0,1,78,0,1,667,568,2252,0,0,838
2023-11-01,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE ,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,12883,0,3399,0,0,0,5498,0,4,0,0,0,1122,205,3477,0,429,1279
2023-11-01,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5770,0,3426,30,0,37,2671,0,45,12,0,0,910,0,1666,0,0,707
2023-11-01,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,32528,0,1253,78,0,205,15329,0,20,35,0,0,2807,2089,10610,0,0,5796
2023-11-01,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,20040,0,9435,236,0,67,9484,0,42,108,0,4,1093,538,4091,0,14,2355
2023-11-01,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,978,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
2023-11-01,C83023,NHS ENGLAND MIDLANDS ,SLEAFORD MEDICAL GROUP,0,0,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2023-11-01,NTV0B,NHS ENGLAND SOUTH EAST ,ASHFORD WALK-IN-CENTRE,0,0,2507,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0
2023-11-01,NTV0W,NHS ENGLAND SOUTH EAST ,WOKING WALK IN CENTRE,0,0,2464,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0
2023-11-01,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0,0,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11923,1245,5746,439,0,1095,5460,11,144,212,0,16,950,0,4467,20,0,960
2023-11-01,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,15369,2212,0,0,0,0,6349,82,0,0,0,0,1360,361,5126,11,0,1611
2023-11-01,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
2023-11-01,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,7024,0,2555,83,0,16,4005,0,43,20,0,2,471,650,2212,0,0,1124
2023-11-01,RBV,NHS ENGLAND NORTH WEST ,THE CHRISTIE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622
2023-11-01,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6323,0,982,29,0,0,2979,0,0,13,0,0,246,71,2260,0,0,658
2023-11-01,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8043,0,5154,548,0,95,3003,0,264,180,0,0,645,0,2180,0,0,445
2023-11-01,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE ROTHERHAM NHS FOUNDATION TRUST,8189,0,0,0,0,0,3044,0,0,0,0,0,488,0,3014,0,0,578
2023-11-01,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,14716,0,8488,86,0,1111,8078,0,437,36,0,126,1778,900,3573,0,0,513
2023-11-01,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,10394,0,4941,20,0,110,4730,0,341,9,0,5,817,146,3448,0,0,367
2023-11-01,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,8592,0,0,0,0,0,3563,0,0,0,0,0,216,436,1056,0,0,43
2023-11-01,RMP,NHS ENGLAND NORTH WEST ,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,8465,0,2961,383,0,136,4131,0,0,0,0,0,472,83,2435,0,0,475
2023-11-01,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,19190,0,5761,692,0,0,5625,0,443,0,0,0,836,27,2770,0,0,378
2023-11-01,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,17064,0,11426,100,0,25,7735,0,23,30,0,0,1804,365,3840,0,0,1117
2023-11-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12433,0,0,617,0,0,3887,0,0,0,0,0,409,98,1482,0,0,273
2023-11-01,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,12733,1497,5455,0,0,814,5419,102,0,0,0,0,619,90,3710,10,0,2744
2023-11-01,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,9917,0,10765,0,0,0,2670,0,13,0,0,0,73,6,5196,0,74,1323
2023-11-01,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,9935,0,0,0,0,0,4539,0,0,0,0,0,977,5,2417,0,0,364
2023-11-01,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4702,0,11012,0,0,0,2309,0,50,0,0,0,158,2,1696,0,561,2163
2023-11-01,RWH,NHS ENGLAND EAST OF ENGLAND ,EAST AND NORTH HERTFORDSHIRE NHS TRUST,9932,0,5160,0,0,363,5854,0,11,0,0,2,246,32,2664,0,0,231
2023-11-01,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,14191,1018,8321,949,0,0,7311,173,340,242,0,0,1689,373,2893,0,0,447
2023-11-01,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,11560,0,8070,0,0,0,4292,0,669,0,0,0,244,1133,3459,0,82,1974
2023-11-01,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,9998,0,1797,106,0,420,5901,0,204,40,0,4,471,862,2679,0,45,2266
2023-11-01,RY5,NHS ENGLAND MIDLANDS ,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,7996,0,0,0,0,0,277,0,0,0,0,0,0,0,0,0
2023-11-01,RYG,NHS ENGLAND MIDLANDS ,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,54
2023-11-01,C82009,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH MED.CTR,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,R1D,NHS ENGLAND MIDLANDS ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,2972,0,0,0,0,0,11,0,0,0,0,0,0,0,0,2
2023-11-01,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,3296,0,1985,19,0,27,1613,0,0,8,0,0,283,155,1108,0,0,311
2023-11-01,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,12646,0,14204,0,0,0,7365,0,249,0,0,0,918,572,6651,0,0,961
2023-11-01,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,9145,0,3103,0,0,0,3192,0,0,0,0,0,866,95,2730,0,113,1545
2023-11-01,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,8135,0,3915,392,0,140,3151,0,94,70,0,0,1060,109,3548,0,0,785
2023-11-01,RDE,NHS ENGLAND EAST OF ENGLAND ,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,14293,0,10939,289,0,220,7053,0,182,0,0,0,1194,314,5374,0,237,910
2023-11-01,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,8177,0,0,458,0,0,3278,0,0,0,0,0,628,2,2789,0,0,506
2023-11-01,RH5,NHS ENGLAND SOUTH WEST ,SOMERSET NHS FOUNDATION TRUST,12276,0,8320,0,0,0,5066,0,220,0,0,0,346,4,3290,0,0,2147
2023-11-01,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,11462,1231,0,170,0,0,5075,74,0,61,0,0,659,12,3402,14,0,1435
2023-11-01,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,8765,1097,7152,402,1,1008,4742,0,211,190,0,22,1447,6,3676,0,0,2772
2023-11-01,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,12094,2214,0,524,0,0,4908,16,0,0,0,0,715,0,2621,1,0,914
2023-11-01,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,14469,0,0,0,0,0,4977,0,0,0,0,0,839,687,4606,0,0,579
2023-11-01,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,11301,1753,6796,51,0,99,5791,98,331,30,0,1,284,11,2908,54,86,1489
2023-11-01,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,7757,0,3334,100,0,35,4095,0,536,44,0,6,481,530,2161,0,196,824
2023-11-01,RN5,NHS ENGLAND SOUTH EAST ,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,12015,0,402,0,0,150,5083,0,2,0,0,0,1087,74,3991,0,0,1235
2023-11-01,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,11908,0,3679,0,0,0,4095,0,23,0,0,0,1081,10,3181,0,0,395
2023-11-01,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,4161,301,1567,294,0,0,1596,0,0,116,0,0,468,2,1251,0,0,921
2023-11-01,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,5254,0,0,0,0,0,28,0,0,0,0,0,0,0,1,0,189
2023-11-01,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7254,0,5119,0,0,0,3934,0,48,0,0,0,1170,380,2276,0,0,849
2023-11-01,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,12220,0,0,232,0,0,5165,0,0,88,0,0,487,912,2804,0,0,1723
2023-11-01,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,5709,0,0,0,0,0,20,0,0,0,0,0,0,0,0,29
2023-11-01,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,10212,0,4921,0,0,346,4693,0,251,0,0,13,1036,99,2689,0,137,2147
2023-11-01,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,7622,0,3764,252,0,605,3059,0,125,77,0,52,599,407,3084,0,54,974
2023-11-01,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,8514,0,0,91,0,0,3122,0,0,30,0,0,764,213,2803,0,0,1997
2023-11-01,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,12367,0,11531,29,0,0,6786,0,320,11,0,0,486,1168,4074,0,487,1281
2023-11-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,10012,0,8900,1,0,0,6572,0,1311,1,0,0,893,799,4208,0,0,1094
2023-11-01,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,21869,1833,0,0,0,0,11347,63,0,0,0,0,1638,1387,5656,2,0,3308
2023-11-01,RWW,NHS ENGLAND NORTH WEST ,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,6797,0,2964,173,0,78,3497,0,125,57,0,6,644,769,1790,0,0,264
2023-11-01,RXN,NHS ENGLAND NORTH WEST ,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,11675,0,3671,150,0,87,4977,0,196,41,0,1,1152,302,3213,0,213,1501
2023-11-01,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,12587,0,4141,0,0,5374,6087,0,0,0,0,0,1911,18,4431,0,0,768
2023-11-01,RY2,NHS ENGLAND NORTH WEST ,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0,0,3308,0,0,151,0,0,177,0,0,10,0,0,0,0,0,0
2023-11-01,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,24316,1522,1982,1815,0,463,10319,20,116,516,0,8,1810,1813,7903,19,46,1390
2023-11-01,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,17666,0,8607,0,0,0,8616,0,827,0,0,0,1200,688,4183,0,0,525
2023-11-01,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,8452,511,6919,78,0,118,4737,7,1205,47,0,25,266,806,1511,0,0,180
2023-11-01,RBN,NHS ENGLAND NORTH WEST ,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,17429,0,7179,390,0,0,7511,0,291,89,0,0,536,343,7531,0,0,607
2023-11-01,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5400,266,10,433,0,0,3173,0,0,0,0,0,393,238,1450,0,0,601
2023-11-01,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",12638,2126,12047,0,0,0,6301,493,1595,0,0,0,615,740,7301,0,0,405
2023-11-01,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6280,0,1070,119,0,0,2193,0,0,38,0,0,595,237,1733,0,0,546
2023-11-01,RHU,NHS ENGLAND SOUTH EAST ,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,9278,778,2572,1353,0,663,4867,10,25,649,0,17,1431,24,3693,0,0,2498
2023-11-01,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,13620,0,11820,31,0,0,7924,0,1808,8,0,0,1267,606,3672,0,0,1354
2023-11-01,RM1,NHS ENGLAND EAST OF ENGLAND ,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10577,0,7801,355,0,0,4017,0,0,85,0,0,846,272,2438,0,0,1613
2023-11-01,RQ3,NHS ENGLAND MIDLANDS ,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,5628,0,0,0,0,0,1934,0,0,0,0,0,0,0,1031,0,0,219
2023-11-01,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,10991,0,0,0,0,0,6005,0,0,0,0,0,935,577,3381,0,0,1815
2023-11-01,RWG,NHS ENGLAND EAST OF ENGLAND ,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,7712,0,7961,0,0,258,4333,0,221,0,0,0,1480,25,3436,0,0,473
2023-11-01,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,8994,0,0,705,0,0,3426,0,0,194,0,0,1015,224,2718,0,0,747
2023-11-01,RWX,NHS ENGLAND SOUTH EAST ,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0,0,1381,0,0,0,0,0,11,0,0,0,0,0,0,0,40,0
2023-11-01,Y03571,NHS ENGLAND MIDLANDS ,CORBY URGENT CARE CENTRE,0,0,8442,0,0,598,0,0,94,0,0,0,0,0,0,0,0,0
2023-11-01,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,24747,3199,12197,2802,421,803,11810,151,1086,1217,14,146,3782,191,5768,188,223,452
2023-11-01,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,12216,0,3609,636,0,0,5966,0,0,285,0,0,986,70,4068,3,0,2314
2023-11-01,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,24350,885,15862,0,0,0,11900,25,2473,0,0,0,1200,1254,5293,0,0,1221
2023-11-01,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,15567,0,7247,0,0,676,5763,0,0,0,0,0,80,0,4791,0,0,2359
